,filename,patch_number,category,category_int,1_num_points,1_avg_birth,1_stddev_birth,1_skew_birth,1_percentile_25_birth,1_percentile_75_birth,1_iqr_birth,1_avg_death,1_stddev_death,1_skew_death,1_percentile_25_death,1_percentile_75_death,1_iqr_death,1_pers_entropy,0_num_points,0_num_points_less_eq_-2,0_avg_birth,0_stddev_birth,0_skew_birth,0_percentile_25_birth,0_percentile_75_birth,0_iqr_birth,0_avg_death,0_stddev_death,0_skew_death,0_percentile_25_death,0_percentile_75_death,0_iqr_death,0_pers_entropy
25,example_ellipses_20_3.tif,8,group_a,1,65.0,6.334536774341877,2.7150817356712964,0.5315174590832147,4.4721360206604,8.246211051940918,3.7740750312805176,6.984537073282096,2.9449526770973984,0.4943300085870938,5.099019527435304,9.055385589599608,3.956366062164304,3.383451987824442,85.0,4.0,-1.387946959102855,1.9768188602786751,-5.98213693471692,-1.0,-1.0,0.0,2.999863779260999,1.3887180695815606,0.4571646254075472,2.0,4.0,2.0,4.336674576380422
26,example_ellipses_20_3.tif,9,group_a,1,61.0,7.398277892441046,1.7281710839168882,0.4022178372439643,6.082762718200684,8.246211051940918,2.1634483337402344,8.192781706325343,2.0799760257362805,0.7900440663864153,7.211102485656737,8.9442720413208,1.7331695556640634,3.360985787290968,79.0,2.0,-1.238366477097137,1.6596625646487793,-7.774520071937916,-1.0,-1.0,0.0,3.542728460752047,1.6788518235699592,0.0910890513646511,2.2360680103302,5.0,2.7639319896698,4.277612228130949
27,example_ellipses_60_1.tif,1,group_b,0,40.0,6.222313135862351,2.6229401492830022,0.7610233665407805,4.092329144477843,8.0,3.9076708555221566,7.092466354370117,2.93465965398238,0.4632037205071646,4.4721360206604,9.27315354347229,4.80101752281189,2.8230620183325508,64.0,8.0,-1.6444589272141457,2.0351213768149434,-3.60611609214744,-1.0,-1.0,0.0,2.7828599876827664,1.443050540754658,0.667358397730508,1.4142135381698608,3.6055512428283687,2.191337704658508,4.007799509762909
28,example_ellipses_60_1.tif,2,group_b,0,54.0,5.652666674719916,2.112663520909829,0.1506368896581469,3.6055512428283687,7.6157732009887695,4.0102219581604,6.476020941027889,2.578218864813973,0.7737735374517247,4.4721360206604,8.062257766723633,3.5901217460632324,3.1030214044968107,71.0,8.0,-1.8194035795372976,2.495635354746263,-3.272175466352027,-1.0,-1.0,0.0,2.439550278867994,1.3264402052250015,1.1601157591896252,1.4142135381698608,2.8284270763397217,1.4142135381698608,4.108059084930109
29,example_ellipses_60_1.tif,3,group_b,0,46.0,5.897102070891338,2.535580687519982,0.6364614490962329,4.123105525970458,7.6157732009887695,3.4926676750183114,6.57201301533243,2.608523053292988,0.3877257812543486,4.4721360206604,8.062257766723633,3.5901217460632324,3.100314836227436,61.0,10.0,-2.377816888152576,3.621935931962809,-3.0437487226532283,-1.0,-1.0,0.0,2.5045163532098136,1.2326343995649147,0.8120635396125414,1.4142135381698608,3.1622776985168457,1.7480641603469849,3.889337045295092
30,example_ellipses_60_1.tif,4,group_b,0,42.0,7.156137980165935,2.6740257342022344,-0.3808453492799735,5.0,9.164658308029177,4.164658308029175,7.988808722723098,3.046450329455608,-0.0729444510358075,5.238478183746339,10.03740644454956,4.798928260803222,2.9507189594855507,45.0,9.0,-2.4110153251224093,3.7154933785192905,-2.5923546073158232,-1.0,-1.0,0.0,3.0716851326552304,1.619998679665897,0.772994319912821,2.0,4.030776381492615,2.0307763814926147,3.6031427098357214
31,example_ellipses_60_1.tif,5,group_b,0,61.0,7.303116579524806,2.832942398217056,0.1983914457277097,5.656854152679443,10.0,4.343145847320557,8.067694531112421,3.08396544351202,0.1521691522109946,6.082762718200684,10.630146026611328,4.5473833084106445,3.3797886520640468,68.0,7.0,-1.550781498937046,2.260845231675193,-5.038478202843095,-1.0,-1.0,0.0,3.38204432957208,1.6771141865284327,0.4056416949281986,2.0,4.4721360206604,2.4721360206604004,4.079722678874092
32,example_ellipses_60_1.tif,6,group_b,0,49.0,8.113516875675746,3.3614583696191818,0.3335578836499501,5.0,10.0,5.0,8.738070293348663,3.5755544307999987,0.2137705262219621,5.099019527435304,11.18033981323242,6.0813202857971165,3.056337428593298,56.0,6.0,-1.27433608685221,1.0792234811477983,-5.239985576853444,-1.0,-1.0,0.0,3.642473803866993,1.6175034308743506,0.3872048898624233,2.2360680103302,4.357388257980347,2.1213202476501465,3.935356128127947
33,example_ellipses_60_1.tif,7,group_b,0,68.0,6.484981333508211,1.9093685955182849,0.6069534353263493,5.0,8.0,3.0,7.00657070384306,2.028681316787086,0.3582149656136055,5.385164737701416,8.485280990600588,3.100116252899172,3.63170090298287,67.0,9.0,-1.9470520268625289,3.293708849915124,-4.698138771498893,-1.0,-1.0,0.0,3.1252793832258745,1.6564720969649411,0.6379932469393675,1.5606601536273956,4.2127567529678345,2.652096599340439,4.030156209260004
34,example_ellipses_60_1.tif,8,group_b,0,44.0,6.249514547261325,2.2335547226489854,1.0029145025868935,4.8680340051651,7.017766952514648,2.1497329473495483,7.087486277927052,2.5689185432348687,0.7637067382634347,5.313628435134888,8.558583974838255,3.244955539703368,2.829036500640917,65.0,8.0,-2.008866482514601,3.251657369029102,-3.7507236984787937,-1.0,-1.0,0.0,2.684070747345686,1.4634645954480374,0.6401473967633262,1.4142135381698608,3.704163432121277,2.289949893951416,3.972816042312656
